Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method
ORD00641,2025-08-04,2025-08-06,C0226,Aarav,Female,42,Bengaluru,Karnataka,South,P044,Phone,Electronics,Phone,2,2058,0.1,3704.4,618.82,Card
ORD00642,2025-06-13,2025-06-15,C0112,Aarav,Male,65,Chennai,Tamil Nadu,South,P040,Jeans,Clothing,Jeans,6,937,0.0,5622.0,451.99,Cash
ORD00643,2025-06-03,2025-06-09,C0152,Diya,Male,19,Kochi,Kerala,South,P044,Rice,Grocery,Rice,1,2837,0.0,2837.0,173.85,Card
ORD00644,2025-06-23,2025-06-29,C0170,Rahul,Female,34,Bengaluru,Karnataka,South,P039,Chair,Furniture,Chair,3,4755,0.0,14265.0,2982.15,Cash
ORD00645,2025-07-18,2025-07-22,C0096,Priya,Female,55,Mumbai,Maharashtra,West,P035,Desk,Furniture,Desk,2,959,0.15,1630.3,261.39,Card
ORD00646,2025-10-13,2025-10-14,C0170,Aarav,Male,56,Bengaluru,Karnataka,South,P015,Tea,Grocery,Tea,5,4389,0.1,19750.5,1724.03,Cash
ORD00647,2025-05-22,2025-05-25,C0186,Diya,Male,27,Chennai,Tamil Nadu,South,P048,Phone,Electronics,Phone,5,2976,0.1,13392.0,1028.14,UPI
ORD00648,2025-10-19,2025-10-23,C0097,Rahul,Male,50,Delhi,Delhi,North,P005,Laptop,Electronics,Laptop,3,3749,0.15,9559.95,2241.01,UPI
ORD00649,2025-08-05,2025-08-09,C0141,Aarav,Male,65,Bengaluru,Karnataka,South,P043,Phone,Electronics,Phone,2,789,0.05,1499.1,349.27,Card
ORD00650,2025-04-07,2025-04-13,C0001,Rahul,Female,52,Bengaluru,Karnataka,South,P042,Chair,Furniture,Chair,1,1849,0.05,1756.55,168.0,Cash
ORD00651,2025-03-31,2025-04-03,C0085,Sneha,Female,62,Bengaluru,Karnataka,South,P043,Jeans,Clothing,Jeans,1,3054,0.15,2595.9,431.92,Cash
ORD00652,2025-10-04,2025-10-11,C0155,Rahul,Male,32,Mumbai,Maharashtra,West,P011,Jeans,Clothing,Jeans,3,1450,0.0,4350.0,270.0,Card
ORD00653,2025-09-04,2025-09-06,C0117,Rahul,Male,34,Delhi,Delhi,North,P027,Rice,Grocery,Rice,8,205,0.15,1394.0,137.45,UPI
ORD00654,2025-04-09,2025-04-15,C0116,Priya,Female,57,Mumbai,Maharashtra,West,P042,Laptop,Electronics,Laptop,5,1177,0.15,5002.25,567.14,Cash
ORD00655,2025-04-13,2025-04-19,C0022,Priya,Female,46,Mumbai,Maharashtra,West,P001,Jeans,Clothing,Jeans,2,775,0.0,1550.0,128.95,UPI
ORD00656,2025-04-04,2025-04-06,C0031,Diya,Female,20,Kochi,Kerala,South,P044,Jeans,Clothing,Jeans,4,4108,0.15,13967.2,2658.44,UPI
ORD00657,2025-02-20,2025-02-22,C0207,Aarav,Female,19,Chennai,Tamil Nadu,South,P001,Jeans,Clothing,Jeans,1,3129,0.15,2659.65,406.58,Card
ORD00658,2025-06-02,2025-06-06,C0049,Priya,Female,20,Bengaluru,Karnataka,South,P038,Jeans,Clothing,Jeans,5,3924,0.0,19620.0,2628.38,Cash
ORD00659,2025-07-16,2025-07-19,C0112,Diya,Female,22,Bengaluru,Karnataka,South,P025,Rice,Grocery,Rice,7,3236,0.1,20386.8,1839.64,Card
ORD00660,2025-10-25,2025-11-01,C0130,Aarav,Female,29,Mumbai,Maharashtra,West,P048,Jeans,Clothing,Jeans,8,1816,0.1,13075.2,1017.55,Card
ORD00661,2025-11-30,2025-12-04,C0047,Rahul,Female,56,Chennai,Tamil Nadu,South,P033,Laptop,Electronics,Laptop,1,1219,0.05,1158.05,249.65,Card
ORD00662,2025-07-09,2025-07-11,C0077,Aarav,Female,40,Bengaluru,Karnataka,South,P024,Jeans,Clothing,Jeans,3,2378,0.15,6063.9,866.11,Card
ORD00663,2025-05-14,2025-05-16,C0089,Aarav,Male,49,Chennai,Tamil Nadu,South,P010,Phone,Electronics,Phone,4,4084,0.15,13885.6,2446.87,UPI
ORD00664,2025-12-26,2026-01-02,C0224,Rahul,Male,59,Mumbai,Maharashtra,West,P017,Rice,Grocery,Rice,7,134,0.0,938.0,231.36,Card
ORD00665,2025-09-20,2025-09-21,C0161,Priya,Male,53,Delhi,Delhi,North,P030,Rice,Grocery,Rice,1,4464,0.05,4240.8,674.38,UPI
ORD00666,2025-10-21,2025-10-26,C0061,Sneha,Female,65,Bengaluru,Karnataka,South,P013,Jeans,Clothing,Jeans,8,2149,0.0,17192.0,2911.79,Cash
ORD00667,2025-06-23,2025-06-26,C0025,Aarav,Male,46,Delhi,Delhi,North,P028,Phone,Electronics,Phone,2,4461,0.15,7583.7,678.09,UPI
ORD00668,2025-09-19,2025-09-24,C0202,Priya,Female,32,Kochi,Kerala,South,P042,Chair,Furniture,Chair,2,3846,0.05,7307.4,1308.46,Card
ORD00669,2025-01-17,2025-01-24,C0086,Priya,Male,45,Bengaluru,Karnataka,South,P031,Tea,Grocery,Tea,8,1891,0.05,14371.6,2013.36,Card
ORD00670,2025-01-06,2025-01-11,C0219,Aarav,Female,30,Delhi,Delhi,North,P011,Laptop,Electronics,Laptop,3,2318,0.05,6606.3,1122.77,Cash
ORD00671,2025-09-22,2025-09-29,C0142,Rahul,Female,43,Mumbai,Maharashtra,West,P004,Phone,Electronics,Phone,7,3998,0.15,23788.1,5472.25,UPI
ORD00672,2025-12-19,2025-12-24,C0116,Rahul,Female,27,Bengaluru,Karnataka,South,P019,Tea,Grocery,Tea,1,1133,0.15,963.05,91.6,Card
ORD00673,2025-07-25,2025-07-31,C0187,Diya,Female,50,Delhi,Delhi,North,P020,Chair,Furniture,Chair,4,3719,0.1,13388.4,1341.26,Cash
ORD00674,2025-08-13,2025-08-14,C0137,Sneha,Female,41,Unknown,Delhi,North,P034,Jeans,Clothing,Jeans,8,4702,0.1,33854.4,6165.32,Card
ORD00675,2025-06-04,2025-06-08,C0245,Rahul,Male,25,Delhi,Delhi,North,P049,Desk,Furniture,Desk,8,1435,0.15,9758.0,1568.58,Card
ORD00676,2025-08-25,2025-08-29,C0128,Rahul,Female,64,Delhi,Delhi,North,P001,Rice,Grocery,Rice,5,3643,0.15,15482.75,3573.45,Card
ORD00677,2025-09-02,2025-09-06,C0016,Rahul,Female,44,Bengaluru,Karnataka,South,P003,Chair,Furniture,Chair,3,4188,0.1,11307.6,1671.06,Cash
ORD00678,2025-04-03,2025-04-10,C0005,Diya,Female,35,Kochi,Kerala,South,P011,Tea,Grocery,Tea,8,131,0.05,995.6,103.8,Cash
ORD00679,2025-08-23,2025-08-27,C0153,Diya,Female,36,Bengaluru,Karnataka,South,P021,Desk,Furniture,Desk,1,4122,0.0,4122.0,435.75,UPI
ORD00680,2025-05-09,2025-05-13,C0069,Rahul,Female,58,Bengaluru,Karnataka,South,P001,Tea,Grocery,Tea,7,2280,0.0,15960.0,1183.91,Cash
ORD00681,2025-02-27,2025-03-01,C0003,Diya,Female,53,Kochi,Kerala,South,P041,Tea,Grocery,Tea,5,1228,0.1,5526.0,1198.71,Card
ORD00682,2025-12-17,2025-12-23,C0182,Priya,Male,30,Bengaluru,Karnataka,South,P016,Rice,Grocery,Rice,5,4663,0.0,23315.0,5048.23,Cash
ORD00683,2025-10-29,2025-11-03,C0187,Rahul,Female,46,Kochi,Kerala,South,P016,Jeans,Clothing,Jeans,5,3437,0.0,17185.0,3822.6,UPI
ORD00684,2025-01-31,2025-02-01,C0085,Diya,Female,19,Mumbai,Maharashtra,West,P020,Jeans,Clothing,Jeans,4,3900,0.0,15600.0,2881.01,UPI
ORD00685,2025-04-27,2025-05-02,C0151,Aarav,Female,60,Delhi,Delhi,North,P047,Jeans,Clothing,Jeans,1,4361,0.05,4142.95,529.12,UPI
ORD00686,2025-01-27,2025-01-29,C0026,Aarav,Male,52,Delhi,Delhi,North,P033,Jeans,Clothing,Jeans,3,3846,0.05,10961.1,1606.12,Cash
ORD00687,2025-11-19,2025-11-21,C0170,Rahul,Female,43,Bengaluru,Karnataka,South,P035,Rice,Grocery,Rice,1,223,0.1,200.7,49.01,Card
ORD00688,2025-07-05,2025-07-08,C0231,Rahul,Female,42,Chennai,Tamil Nadu,South,P020,Jeans,Clothing,Jeans,6,2283,0.15,11643.3,1010.29,UPI
ORD00689,2025-06-10,2025-06-12,C0099,Diya,Male,35,Mumbai,Maharashtra,West,P018,Desk,Furniture,Desk,5,2678,0.15,11381.5,2723.7,UPI
ORD00690,2025-12-28,2026-01-03,C0048,Aarav,Female,27,Kochi,Kerala,South,P001,Rice,Grocery,Rice,5,3127,0.0,15635.0,1112.1,Cash
ORD00691,2025-06-22,2025-06-25,C0122,Sneha,Female,64,Delhi,Delhi,North,P017,Desk,Furniture,Desk,1,2349,0.1,2114.1,315.16,Card
ORD00692,2025-03-31,2025-04-03,C0115,Rahul,Female,23,Bengaluru,Karnataka,South,P045,Tea,Grocery,Tea,3,1083,0.05,3086.55,192.68,UPI
ORD00693,2025-08-06,2025-08-07,C0235,Rahul,Male,18,Bengaluru,Karnataka,South,P019,Desk,Furniture,Desk,1,1251,0.05,7130.7,1314.97,UPI
ORD00694,2025-01-08,2025-01-11,C0185,Unknown Customer,Male,30,Bengaluru,Karnataka,South,P048,Tea,Grocery,Tea,8,155,0.05,1178.0,269.23,UPI
ORD00695,2025-04-02,2025-04-08,C0149,Diya,Male,52,Bengaluru,Karnataka,South,P017,Rice,Grocery,Rice,1,4975,0.1,4477.5,867.07,Cash
ORD00696,2025-11-12,2025-11-13,C0207,Priya,Female,47,Kochi,Kerala,South,P033,Phone,Electronics,Phone,1,4009,0.05,15234.2,3033.22,Cash
ORD00697,2025-04-06,2025-04-08,C0119,Aarav,Female,57,Kochi,Kerala,South,P024,Tea,Grocery,Tea,1,1341,0.15,1139.85,80.13,Card
ORD00698,2025-01-19,2025-01-22,C0144,Sneha,Female,47,Chennai,Tamil Nadu,South,P003,Laptop,Electronics,Laptop,5,1249,0.1,5620.5,853.71,UPI
ORD00699,2025-12-01,2025-12-07,C0165,Rahul,Female,26,Bengaluru,Karnataka,South,P026,Laptop,Electronics,Laptop,8,4455,0.05,33858.0,7521.82,UPI
ORD00700,2025-05-17,2025-05-22,C0072,Priya,Female,43,Kochi,Kerala,South,P022,Laptop,Electronics,Laptop,3,3024,0.1,8164.8,1938.31,Card
ORD00701,2025-01-26,2025-02-01,C0016,Rahul,Male,52,Chennai,Tamil Nadu,South,P038,Jeans,Clothing,Jeans,7,831,0.1,5235.3,685.58,Cash
ORD00702,2025-01-23,2025-01-30,C0108,Diya,Female,26,Mumbai,Maharashtra,West,P015,Jeans,Clothing,Jeans,1,2881,0.1,2592.9,558.97,UPI
ORD00703,2025-07-23,2025-07-25,C0062,Rahul,Female,51,Mumbai,Maharashtra,West,P044,Jeans,Clothing,Jeans,1,502,0.0,502.0,73.21,UPI
ORD00704,2025-09-23,2025-09-27,C0143,Priya,Female,33,Delhi,Delhi,North,P037,Jeans,Clothing,Jeans,5,2423,0.0,12115.0,1520.23,UPI
ORD00705,2025-02-21,2025-02-26,C0095,Priya,Male,64,Chennai,Tamil Nadu,South,P032,Jeans,Clothing,Jeans,6,1092,0.15,5569.2,890.89,UPI
ORD00706,2025-08-01,2025-08-06,C0093,Rahul,Male,28,Mumbai,Maharashtra,West,P011,Chair,Furniture,Chair,4,4305,0.15,14637.0,1504.8,Cash
ORD00707,2025-04-28,2025-04-30,C0217,Priya,Male,61,Mumbai,Maharashtra,West,P039,Chair,Furniture,Chair,4,274,0.05,1041.2,243.22,Card
ORD00708,2025-09-12,2025-09-18,C0119,Aarav,Female,20,Chennai,Tamil Nadu,South,P031,Laptop,Electronics,Laptop,5,4811,0.1,21649.5,4618.65,Card
ORD00709,2025-02-09,2025-02-11,C0049,Sneha,Female,53,Chennai,Tamil Nadu,South,P004,Jeans,Clothing,Jeans,1,2840,0.0,2840.0,390.82,Cash
ORD00710,2025-05-22,2025-05-23,C0213,Priya,Male,39,Delhi,Delhi,North,P015,Jeans,Clothing,Jeans,8,3245,0.0,25960.0,2720.56,Cash
ORD00711,2025-01-14,2025-01-15,C0117,Aarav,Female,42,Mumbai,Maharashtra,West,P042,Chair,Furniture,Chair,7,2362,0.15,14053.9,2277.31,Card
ORD00712,2025-01-15,2025-01-18,C0046,Sneha,Male,25,Kochi,Kerala,South,P045,Desk,Furniture,Desk,8,3922,0.15,26669.6,5492.58,Cash
ORD00713,2025-03-06,2025-03-13,C0132,Priya,Male,35,Kochi,Kerala,South,P012,Chair,Furniture,Chair,6,907,0.05,5169.9,1283.77,Cash
ORD00714,2025-06-13,2025-06-20,C0091,Rahul,Male,64,Bengaluru,Karnataka,South,P050,Laptop,Electronics,Laptop,7,4676,0.0,32732.0,6609.52,UPI
ORD00715,2025-01-31,2025-02-04,C0218,Diya,Male,39,Bengaluru,Karnataka,South,P018,Laptop,Electronics,Laptop,8,2092,0.15,14225.6,1686.06,Cash
ORD00716,2025-10-20,2025-10-24,C0206,Diya,Female,38,Bengaluru,Karnataka,South,P042,Tea,Grocery,Tea,4,3567,0.05,13554.6,2342.94,UPI
ORD00717,2025-11-11,2025-11-17,C0044,Rahul,Male,40,Bengaluru,Karnataka,South,P034,Phone,Electronics,Phone,5,4127,0.15,17539.75,1309.69,Card
ORD00718,2025-07-20,2025-07-25,C0244,Rahul,Female,39,Bengaluru,Karnataka,South,P006,Tea,Grocery,Tea,3,434,0.1,1171.8,258.47,Card
ORD00719,2025-02-28,2025-03-05,C0142,Sneha,Female,25,Chennai,Tamil Nadu,South,P044,Rice,Grocery,Rice,8,945,0.15,6426.0,1221.24,Card
ORD00720,2025-05-31,2025-06-04,C0006,Rahul,Female,23,Mumbai,Maharashtra,West,P020,Jeans,Clothing,Jeans,8,3596,0.15,24452.8,5171.83,Cash
ORD00721,2025-01-19,2025-01-21,C0089,Sneha,Male,49,Chennai,Tamil Nadu,South,P050,Rice,Grocery,Rice,5,2633,0.1,11848.5,2742.92,Cash
ORD00722,2025-12-15,2025-12-17,C0032,Rahul,Male,49,Bengaluru,Karnataka,South,P034,Jeans,Clothing,Jeans,8,3721,0.1,26791.2,6220.03,UPI
ORD00723,2025-01-09,2025-01-14,C0050,Priya,Male,58,Delhi,Delhi,North,P020,Phone,Electronics,Phone,2,2866,0.15,4872.2,834.92,UPI
ORD00724,2025-11-26,2025-12-01,C0197,Rahul,Female,51,Kochi,Kerala,South,P028,Jeans,Clothing,Jeans,4,450,0.05,1710.0,181.6,Card
ORD00725,2025-07-31,2025-08-02,C0127,Sneha,Male,63,Bengaluru,Karnataka,South,P026,Phone,Electronics,Phone,3,271,0.05,772.35,41.38,UPI
ORD00726,2025-12-25,2025-12-29,C0230,Sneha,Female,55,Bengaluru,Karnataka,South,P042,Chair,Furniture,Chair,5,1852,0.05,8797.0,932.75,Cash
ORD00727,2025-07-29,2025-08-03,C0066,Sneha,Male,22,Bengaluru,Karnataka,South,P034,Rice,Grocery,Rice,1,746,0.0,746.0,120.46,Cash
ORD00728,2025-01-09,2025-01-14,C0002,Unknown Customer,Female,20,Bengaluru,Karnataka,South,P020,Desk,Furniture,Desk,1,1522,0.15,1293.7,170.94,Cash
ORD00729,2025-02-17,2025-02-23,C0014,Sneha,Female,54,Chennai,Tamil Nadu,South,P030,Tea,Grocery,Tea,3,1608,0.15,4100.4,739.3,UPI
ORD00730,2025-12-03,2025-12-08,C0204,Aarav,Female,58,Kochi,Kerala,South,P013,Laptop,Electronics,Laptop,4,766,0.05,2910.8,259.7,Cash
ORD00731,2025-11-17,2025-11-18,C0051,Rahul,Male,55,Delhi,Delhi,North,P045,Rice,Grocery,Rice,3,4449,0.05,12679.65,2519.4,Card
ORD00732,2025-07-27,2025-07-31,C0113,Sneha,Female,46,Bengaluru,Karnataka,South,P035,Rice,Grocery,Rice,2,3330,0.0,6660.0,414.75,UPI
ORD00733,2025-11-08,2025-11-13,C0193,Priya,Female,62,Bengaluru,Karnataka,South,P024,Tea,Grocery,Tea,2,3644,0.1,6559.2,1410.29,Card
ORD00734,2025-08-02,2025-08-03,C0093,Diya,Male,34,Bengaluru,Karnataka,South,P024,Chair,Furniture,Chair,2,2210,0.1,3978.0,403.04,Card
ORD00735,2025-11-21,2025-11-22,C0046,Diya,Male,59,Bengaluru,Karnataka,South,P035,Chair,Furniture,Chair,3,255,0.15,650.25,107.04,Cash
ORD00736,2025-04-11,2025-04-17,C0130,Sneha,Male,20,Bengaluru,Karnataka,South,P022,Rice,Grocery,Rice,1,2905,0.05,2759.75,263.11,Card
ORD00737,2025-11-29,2025-12-05,C0048,Rahul,Male,61,Delhi,Delhi,North,P020,Jeans,Clothing,Jeans,4,3328,0.1,11980.8,2085.7,UPI
ORD00738,2025-07-05,2025-07-11,C0220,Priya,Female,53,Mumbai,Maharashtra,West,P015,Jeans,Clothing,Jeans,5,2306,0.15,9800.5,1257.77,Cash
ORD00739,2025-02-03,2025-02-10,C0047,Aarav,Male,50,Chennai,Tamil Nadu,South,P036,Desk,Furniture,Desk,3,1934,0.0,5802.0,953.37,Card
ORD00740,2025-04-25,2025-04-26,C0202,Aarav,Female,64,Delhi,Delhi,North,P026,Desk,Furniture,Desk,6,532,0.0,3192.0,485.96,UPI
ORD00741,2025-01-24,2025-01-28,C0037,Aarav,Female,56,Chennai,Tamil Nadu,South,P021,Laptop,Electronics,Laptop,7,4104,0.15,24418.8,5758.59,Cash
ORD00742,2025-03-15,2025-03-22,C0141,Aarav,Male,65,Kochi,Kerala,South,P014,Chair,Furniture,Chair,8,944,0.15,6419.2,1167.5,Cash
ORD00743,2025-08-21,2025-08-25,C0028,Priya,Female,34,Mumbai,Maharashtra,West,P037,Rice,Grocery,Rice,6,2282,0.05,13007.4,1775.66,Card
ORD00744,2025-07-10,2025-07-11,C0155,Diya,Female,21,Chennai,Tamil Nadu,South,P042,Chair,Furniture,Chair,6,982,0.1,5302.8,1142.53,UPI
ORD00745,2025-01-11,2025-01-14,C0054,Diya,Female,25,Mumbai,Maharashtra,West,P023,Tea,Grocery,Tea,2,722,0.1,1299.6,102.65,Cash
ORD00746,2025-10-07,2025-10-12,C0002,Aarav,Female,18,Bengaluru,Karnataka,South,P025,Phone,Electronics,Phone,6,2168,0.1,11707.2,2378.57,Cash
ORD00747,2025-11-18,2025-11-25,C0021,Priya,Male,51,Chennai,Tamil Nadu,South,P020,Jeans,Clothing,Jeans,8,3611,0.0,28888.0,2673.75,Card
ORD00748,2025-06-16,2025-06-20,C0013,Diya,Male,50,Kochi,Kerala,South,P045,Jeans,Clothing,Jeans,3,243,0.1,656.1,140.62,Cash
ORD00749,2025-12-22,2025-12-25,C0119,Sneha,Male,39,Mumbai,Maharashtra,West,P014,Laptop,Electronics,Laptop,3,948,0.05,2701.8,528.33,UPI
ORD00750,2025-05-11,2025-05-14,C0242,Priya,Male,18,Bengaluru,Karnataka,South,P049,Laptop,Electronics,Laptop,5,1670,0.1,7515.0,1314.11,Card
ORD00751,2025-06-02,2025-06-04,C0143,Sneha,Male,23,Bengaluru,Karnataka,South,P041,Tea,Grocery,Tea,2,4030,0.1,7254.0,1695.35,UPI
ORD00752,2025-02-14,2025-02-18,C0160,Rahul,Female,29,Mumbai,Maharashtra,West,P017,Rice,Grocery,Rice,2,2858,0.1,5144.4,970.0,UPI
ORD00753,2025-02-05,2025-02-10,C0094,Aarav,Female,35,Chennai,Tamil Nadu,South,P026,Jeans,Clothing,Jeans,2,335,0.15,569.5,116.62,UPI
ORD00754,2025-11-15,2025-11-21,C0091,Diya,Female,27,Mumbai,Maharashtra,West,P045,Jeans,Clothing,Jeans,7,4972,0.0,34804.0,3922.4,UPI
ORD00755,2025-01-23,2025-01-24,C0159,Rahul,Male,24,Mumbai,Maharashtra,West,P050,Rice,Grocery,Rice,1,4612,0.15,3920.2,428.86,UPI
ORD00756,2025-01-21,2025-01-23,C0076,Diya,Female,53,Chennai,Tamil Nadu,South,P042,Tea,Grocery,Tea,3,2267,0.1,6120.9,1380.04,Card
ORD00757,2025-11-08,2025-11-10,C0118,Diya,Female,43,Delhi,Delhi,North,P023,Desk,Furniture,Desk,4,1633,0.0,6532.0,1232.15,UPI
ORD00758,2025-09-14,2025-09-17,C0194,Priya,Female,41,Bengaluru,Karnataka,South,P035,Phone,Electronics,Phone,8,3107,0.0,24856.0,2524.95,UPI
ORD00759,2025-09-18,2025-09-25,C0167,Priya,Female,33,Bengaluru,Karnataka,South,P011,Phone,Electronics,Phone,5,3092,0.05,14687.0,750.53,Card
ORD00760,2025-08-01,2025-08-05,C0032,Priya,Female,29,Kochi,Kerala,South,P019,Desk,Furniture,Desk,5,3062,0.1,13779.0,1655.4,Cash
ORD00761,2025-03-16,2025-03-21,C0190,Aarav,Male,38,Bengaluru,Karnataka,South,P048,Tea,Grocery,Tea,8,3180,0.05,24168.0,1472.23,UPI
ORD00762,2025-11-09,2025-11-11,C0183,Priya,Female,28,Mumbai,Maharashtra,West,P044,Jeans,Clothing,Jeans,4,4960,0.0,19840.0,3746.0,Cash
ORD00763,2025-09-20,2025-09-25,C0022,Sneha,Male,30,Bengaluru,Karnataka,South,P013,Laptop,Electronics,Laptop,5,2573,0.15,10935.25,1355.66,UPI
ORD00764,2025-06-14,2025-06-21,C0050,Aarav,Female,44,Bengaluru,Karnataka,South,P035,Jeans,Clothing,Jeans,3,2060,0.05,5871.0,752.12,Card
ORD00765,2025-01-05,2025-01-08,C0163,Sneha,Female,47,Delhi,Delhi,North,P003,Desk,Furniture,Desk,2,4049,0.1,7288.2,1776.81,Cash
ORD00766,2025-03-15,2025-03-19,C0102,Rahul,Female,40,Mumbai,Maharashtra,West,P028,Phone,Electronics,Phone,8,4733,0.1,34077.6,4472.59,UPI
ORD00767,2025-07-26,2025-08-02,C0033,Priya,Female,59,Bengaluru,Karnataka,South,P034,Laptop,Electronics,Laptop,7,1566,0.05,10413.9,1720.16,UPI
ORD00768,2025-02-02,2025-02-07,C0069,Rahul,Male,25,Delhi,Delhi,North,P025,Tea,Grocery,Tea,6,4511,0.15,23006.1,1151.79,UPI
ORD00769,2025-06-08,2025-06-11,C0157,Sneha,Female,35,Kochi,Kerala,South,P026,Chair,Furniture,Chair,1,171,0.0,171.0,10.81,UPI
ORD00770,2025-01-25,2025-01-30,C0045,Sneha,Female,31,Chennai,Tamil Nadu,South,P049,Jeans,Clothing,Jeans,7,3067,0.1,19322.1,1609.18,UPI
ORD00771,2025-12-07,2025-12-08,C0119,Priya,Male,55,Mumbai,Maharashtra,West,P023,Rice,Grocery,Rice,7,2905,0.05,19318.25,2461.19,UPI
ORD00772,2025-11-24,2025-11-28,C0127,Sneha,Male,41,Delhi,Delhi,North,P036,Rice,Grocery,Rice,2,2662,0.1,4791.6,527.36,Cash
ORD00773,2025-11-28,2025-11-29,C0071,Aarav,Female,62,Bengaluru,Karnataka,South,P044,Jeans,Clothing,Jeans,5,2706,0.05,12853.5,1881.7,Cash
ORD00774,2025-10-09,2025-10-11,C0103,Aarav,Female,38,Bengaluru,Karnataka,South,P028,Laptop,Electronics,Laptop,1,2522,0.15,2143.7,220.68,UPI
ORD00775,2025-05-16,2025-05-17,C0196,Rahul,Male,57,Bengaluru,Karnataka,South,P042,Laptop,Electronics,Laptop,4,1314,0.1,4730.4,541.34,UPI
ORD00776,2025-12-13,2025-12-15,C0220,Sneha,Male,27,Chennai,Tamil Nadu,South,P018,Desk,Furniture,Desk,1,134,0.15,113.9,16.97,Cash
ORD00777,2025-12-23,2025-12-24,C0059,Diya,Female,64,Chennai,Tamil Nadu,South,P012,Jeans,Clothing,Jeans,5,3347,0.15,14224.75,841.43,UPI
ORD00778,2025-06-07,2025-06-13,C0215,Aarav,Male,45,Kochi,Kerala,South,P021,Jeans,Clothing,Jeans,1,4954,0.0,4954.0,1033.33,Cash
ORD00779,2025-10-03,2025-10-10,C0222,Sneha,Male,51,Mumbai,Maharashtra,West,P030,Jeans,Clothing,Jeans,4,234,0.05,889.2,179.59,UPI
ORD00780,2025-02-03,2025-02-10,C0121,Diya,Female,49,Delhi,Delhi,North,P004,Rice,Grocery,Rice,4,160,0.0,640.0,133.09,UPI
ORD00781,2025-05-11,2025-05-17,C0064,Priya,Male,64,Mumbai,Maharashtra,West,P039,Laptop,Electronics,Laptop,3,3670,0.15,9358.5,1601.47,Cash
ORD00782,2025-10-17,2025-10-24,C0055,Unknown Customer,Male,37,Chennai,Tamil Nadu,South,P008,Laptop,Electronics,Laptop,7,228,0.05,1516.2,91.49,Cash
ORD00783,2025-07-11,2025-07-13,C0007,Priya,Male,39,Chennai,Tamil Nadu,South,P008,Phone,Electronics,Phone,4,4098,0.1,14752.8,2034.56,Cash
ORD00784,2025-09-30,2025-10-05,C0110,Priya,Female,59,Mumbai,Maharashtra,West,P044,Desk,Furniture,Desk,2,3821,0.0,7642.0,520.18,Cash
ORD00785,2025-11-03,2025-11-10,C0108,Rahul,Female,60,Chennai,Tamil Nadu,South,P045,Jeans,Clothing,Jeans,1,3847,0.05,3654.65,615.55,Card
ORD00786,2025-05-21,2025-05-23,C0176,Priya,Female,39,Kochi,Kerala,South,P018,Phone,Electronics,Phone,8,3207,0.15,21807.6,4486.38,UPI
ORD00787,2025-11-25,2025-11-27,C0161,Aarav,Female,63,Chennai,Tamil Nadu,South,P006,Jeans,Clothing,Jeans,6,4563,0.15,23271.3,3467.49,Card
ORD00788,2025-10-05,2025-10-11,C0243,Sneha,Female,18,Kochi,Kerala,South,P015,Jeans,Clothing,Jeans,5,4383,0.0,21915.0,4568.43,Card
ORD00789,2025-09-07,2025-09-12,C0008,Priya,Female,39,Kochi,Kerala,South,P012,Chair,Furniture,Chair,4,3688,0.15,12539.2,1682.51,Cash
ORD00790,2025-09-17,2025-09-21,C0153,Priya,Female,33,Mumbai,Maharashtra,West,P038,Rice,Grocery,Rice,6,2767,0.05,15771.9,2111.24,UPI
ORD00791,2025-10-12,2025-10-18,C0201,Aarav,Female,26,Bengaluru,Karnataka,South,P027,Jeans,Clothing,Jeans,2,1420,0.15,2414.0,150.31,UPI
ORD00792,2025-08-30,2025-09-01,C0142,Aarav,Male,25,Mumbai,Maharashtra,West,P036,Phone,Electronics,Phone,7,2502,0.05,16638.3,1925.56,Cash
ORD00793,2025-12-03,2025-12-09,C0150,Diya,Female,25,Chennai,Tamil Nadu,South,P033,Jeans,Clothing,Jeans,6,2535,0.0,15210.0,2902.87,UPI
ORD00794,2025-09-10,2025-09-16,C0246,Sneha,Male,35,Mumbai,Maharashtra,West,P001,Rice,Grocery,Rice,3,4950,0.1,13365.0,1826.05,Cash
ORD00795,2025-06-18,2025-06-25,C0158,Priya,Male,19,Chennai,Tamil Nadu,South,P013,Jeans,Clothing,Jeans,2,2113,0.0,4226.0,979.28,Card
ORD00796,2025-06-21,2025-06-28,C0243,Diya,Female,35,Chennai,Tamil Nadu,South,P027,Desk,Furniture,Desk,7,1627,0.05,10819.55,1058.19,Card
ORD00797,2025-12-01,2025-12-06,C0059,Unknown Customer,Male,42,Bengaluru,Karnataka,South,P024,Chair,Furniture,Chair,7,4474,0.05,29752.1,6380.68,Card
ORD00798,2025-04-25,2025-04-29,C0206,Priya,Female,57,Bengaluru,Karnataka,South,P017,Chair,Furniture,Chair,8,4906,0.05,37285.6,6673.83,Card
ORD00799,2025-07-01,2025-07-07,C0108,Sneha,Male,26,Chennai,Tamil Nadu,South,P036,Laptop,Electronics,Laptop,6,4993,0.1,26962.2,2969.01,UPI
ORD00800,2025-08-11,2025-08-13,C0151,Priya,Male,40,Bengaluru,Karnataka,South,P017,Rice,Grocery,Rice,1,4389,0.15,3730.65,752.52,Cash
